pseudocode,state,district,block,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,lgd_block_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g,cwsn_sch_type,rte_25p_admission_yn,estd_year,certified_fit_india_yn,is_nsqf,prevoc_yn,stc_yn,smdc_pta_yn,smdc_pta_meeting,remedial_tch_enrol,learner_holistic_rptcard_yn,facility_building_status,facility_no_building_blocks,facility_pucca_building_blocks,facility_boundary_wall,facility_total_class_rooms,facility_other_rooms,facility_classrooms_in_good_condition,facility_classrooms_needs_minor_repair,facility_classrooms_needs_major_repair,facility_separate_room_for_hm,facility_total_boys_toilet,facility_total_boys_func_toilet,facility_total_girls_toilet,facility_total_girls_func_toilet,facility_total_boys_cwsn_toilet,facility_func_boys_cwsn_friendly,facility_total_girls_cwsn_toilet,facility_func_girls_cwsn_friendly,facility_urinal_boys,facility_urinal_girls,facility_handwash_near_toilet,facility_hand_pump_yn,facility_well_prot_yn,facility_tap_yn,facility_othsrc_yn,facility_well_unprot_yn,facility_pack_water_yn,facility_hand_pump_fun_yn,facility_well_prot_fun_yn,facility_tap_fun_yn,facility_othsrc_fun_yn,facility_well_unprot_fun_yn,facility_pack_water_fun_yn,facility_rain_water_harvesting,facility_handwash_facility_for_meal,facility_electricity_availability,facility_solar_panel,facility_library_availability,facility_book_bank,facility_reading_corner,facility_playground_available,facility_playground_alt_yn,facility_medical_checkups,facility_availability_ramps,facility_availability_of_handrails,facility_furniture_availability,facility_phy_lab_cond,facility_chem_lab_cond,facility_bio_lab_cond,facility_math_lab_cond,facility_lang_lab_cond,facility_geo_lab_cond,facility_home_sc_lab_cond,facility_psycho_lab_cond,facility_comp_lab_cond,facility_comp_ict_lab_yn,facility_ict_lab_yn,facility_laptop,facility_tablet,facility_desktop,facility_digiboard,facility_teachdev_tot,facility_server_tot,facility_smart_class_tv_tot,facility_projector,facility_printer,facility_internet,facility_dth,facility_spl_educator_yn,facility_librarian_yn,facility_land_avl_yn,facility_kitchen_garden_yn,facility_staff_qtr_yn,facility_tinkering_lab_yn,facility_boarding_pri_yn,facility_boarding_upr_yn,facility_boarding_sec_yn,facility_boarding_hsec_yn,facility_cyber_safety,facility_psycho_social,facility_enrichment_activities,safety_sdmp_plan_yn,safety_struct_safaud_yn,safety_nonstr_safaud_yn,safety_cctv_cam_yn,safety_fire_ext_yn,safety_nodal_tch_yn,safety_safty_trng_yn,safety_dismgmt_taug_yn,safety_slfdef_grt_yn,safety_slfdef_trained,safety_guide_display_yn,safety_tch_first_level_counsellor,safety_safe_sec_audit,safety_teacher_displaying_photo,safety_vidya_pravesh,safety_stu_atndnc_yn,safety_tch_atndnc_yn,safety_sch_youth_club_yn,safety_sch_eco_club_yn,safety_tch_icard_yn,safety_self_cert_obtained_yn
8851472,UTTARAKHAND,CHAMOLI,GAIRSAIN,2,Gairsain-Town Panchayat,Gairsain (NP) -Gaid Ward No. 2,,,,2,3,1,8,5,246428,2,2,3,0,2,4,19,14,0,0,0,1,1,9,224,1,2,2,0,0,0,0,9,9,1996,9,2,2,2,9,0,0,9,2,1,1,1,10,12,10,0,0,1,1,1,1,1,1,1,1,1,0,0,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,0,7,0,0,0,1,1,1,1,1,3,2,1,2,9,9,2,9,9,9,0,0,,1,1,1,1,1,1,1,1,1,0,1,2,2,1,1,1,1,1,1,1,1
4389180,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Malethi,Malethi,Gairsain,1,3,1,5,1,246487,2,2,3,0,2,4,0,0,0,0,0,2,2,1,232,1,0,0,0,0,2,0,9,9,1971,1,2,9,2,1,0,2,1,3,1,1,2,3,3,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,2,0,0,0,0,1,0,1,1,3,2,1,1,9,9,2,9,9,9,20,20,1.0,1,1,1,2,1,1,1,1,9,0,1,1,5,1,1,2,2,1,1,1,1
9355814,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Nijmola,Nijmula,Dasholi,1,3,1,5,1,246424,2,2,3,0,2,4,14,0,0,0,0,1,2,1,224,1,0,0,0,0,0,0,9,9,1965,1,2,9,2,2,0,0,1,3,1,1,2,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,1,1,1,2,2,1,1,1,1
3970909,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Mirg,Merag,Joshimath,1,3,1,5,1,246443,2,2,3,0,2,4,14,19,0,0,0,1,2,1,225,1,0,0,0,0,1,2,9,9,1975,2,2,9,2,1,8,0,1,3,1,1,2,2,1,0,0,2,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,2,2,3,2,1,1,9,9,2,9,9,9,19,0,1.0,1,1,2,2,1,1,1,1,9,0,1,1,6,1,1,2,2,1,1,1,1
2070151,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Baniyas,Dharkot,Karnaprayag,1,3,1,5,1,246444,2,2,3,0,2,4,0,0,0,0,0,1,2,1,229,1,1,0,0,0,0,0,9,9,1992,1,2,9,2,2,0,2,1,3,1,0,7,2,1,0,0,2,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,11,11,1.0,1,1,1,2,1,1,1,1,9,0,1,1,3,1,1,2,2,1,1,1,1
2096227,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Molta,Molta,Joshimath,1,3,1,5,1,246472,2,2,3,0,2,4,19,14,0,0,0,2,2,2,0,1,0,0,0,0,0,0,9,9,1960,1,2,9,2,1,9,21,1,3,2,2,5,2,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,2,2,3,1,1,1,9,9,2,9,9,9,0,0,2.0,1,2,2,2,1,1,1,1,9,0,1,2,6,1,1,2,2,1,1,1,1
8680977,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Chaud,Chaud,Dewal,7,3,6,10,1,246427,2,2,3,0,2,4,0,0,0,2,0,1,9,9,220,1,0,0,0,0,0,0,9,9,1995,2,2,1,2,1,5,0,2,3,2,2,2,5,7,5,0,0,2,2,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,0,0,0,2,1,2,3,2,1,1,2,2,9,9,2,9,0,0,1.0,1,1,1,2,1,1,1,2,2,0,1,1,2,1,1,2,2,1,1,1,1
1662456,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Kunjpothani,Konj Pothani,Dasholi,4,3,6,8,1,246426,2,2,3,0,2,4,0,0,0,0,0,2,9,9,224,1,0,0,0,0,0,0,9,9,2007,1,2,2,2,2,0,5,1,3,1,1,2,3,2,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,3,0,0,0,0,0,1,1,2,3,2,2,1,9,9,9,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,2,0,1,1,2,1,1,2,2,1,1,1,1
1919604,UTTARAKHAND,CHAMOLI,THARALI,1,,,Gudam State,Talwadi State,Tharali,5,3,6,12,1,246482,2,2,3,0,2,19,4,0,0,1,1,1,9,9,219,1,0,0,0,0,0,0,9,9,1947,1,2,2,2,1,3,0,1,3,6,5,7,16,10,8,8,0,1,6,4,6,4,0,0,0,0,4,0,1,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,1,2,1,2,1,2,2,4,2,4,4,4,1,1,0,0,13,0,0,0,1,0,4,1,1,3,2,1,1,1,2,9,9,2,2,132,0,1.0,1,1,1,1,1,1,1,1,1,52,1,1,2,1,1,2,2,1,1,1,1
6411912,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Narayan Bagad,Narayan Bagar,Narayanbagar,5,2,6,12,1,246455,2,2,3,0,2,4,0,0,0,2,2,2,9,9,210,1,0,0,0,0,0,0,9,9,1986,1,2,2,2,1,4,0,1,3,8,8,5,14,8,8,6,0,1,0,0,6,6,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,2,2,2,4,4,4,4,4,4,1,2,0,0,10,0,0,0,1,2,3,1,2,3,2,1,1,2,2,9,9,2,2,110,125,1.0,1,1,1,2,1,1,1,1,1,35,2,2,3,1,2,2,2,1,1,2,2
8554234,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Nail,Nail,Gairsain,5,3,6,12,1,246486,2,2,3,0,2,4,0,0,0,2,2,1,9,9,210,1,0,0,0,0,0,0,9,9,1989,1,2,2,2,1,2,0,1,3,1,1,2,9,3,6,0,3,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,4,4,4,4,4,1,4,4,4,1,1,0,0,5,0,0,0,1,2,1,1,2,3,2,1,1,2,2,9,9,2,2,40,4,1.0,1,1,2,1,1,1,1,1,1,60,1,1,3,1,1,2,3,1,1,1,1
9084831,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Simkholi,Simkholi,Pokhari,4,3,6,8,1,246473,2,2,3,0,2,4,0,0,0,0,0,2,9,9,226,1,0,0,0,0,0,0,9,9,2011,1,2,2,2,2,0,0,1,3,1,1,5,3,1,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,1,2,1,1,9,9,9,9,9,9,16,16,1.0,1,1,1,2,1,1,1,1,2,0,1,1,4,1,1,2,2,1,1,1,1
2337541,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Bedula,Bedula,Narayanbagar,4,3,6,8,1,246455,2,2,3,0,2,4,19,14,0,0,0,2,9,9,225,1,0,0,0,0,0,0,9,9,2009,1,2,2,2,1,6,1,1,3,1,1,2,3,2,1,2,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,3,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,2,3,1,1,1,9,9,9,9,9,9,6,6,1.0,1,1,1,2,1,1,1,1,2,0,1,1,2,1,1,2,2,1,1,1,2
2638021,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Bamoth,Bamoth,Pokhari,7,3,6,10,4,246429,2,2,3,0,2,4,19,14,0,2,0,1,9,9,211,1,0,0,0,0,0,0,9,9,1977,2,2,2,2,1,3,0,1,1,8,8,2,8,4,8,0,0,1,3,3,3,3,3,3,3,3,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,3,0,0,0,0,0,2,1,2,3,2,1,1,2,2,9,9,2,9,46,46,1.0,1,1,1,2,1,1,1,1,2,0,1,1,3,1,1,1,3,1,1,1,1
2207350,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Silkhola Laga Ichchholi,Dewal (Selkhola),Dewal,4,3,6,8,4,246427,2,2,3,0,2,4,14,19,18,0,0,2,9,9,225,1,0,0,0,0,0,0,9,9,1994,1,2,2,2,1,0,0,1,1,1,0,1,3,3,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,1,0,0,0,1,1,2,3,2,1,1,9,9,9,9,9,9,0,0,2.0,1,1,1,2,1,1,1,1,2,0,2,2,1,1,1,1,1,1,1,1,1
9182712,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Malkot,Malkot,Gairsain,1,3,1,5,1,246431,2,2,3,0,2,4,19,14,0,0,0,1,2,1,2,1,0,0,0,0,0,0,9,9,1995,1,2,9,2,2,0,13,1,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1.0,1,1,2,2,1,1,2,1,9,0,1,1,6,1,1,2,2,1,1,1,1
6848647,UTTARAKHAND,CHAMOLI,DASHOLI,2,Nandprayag-Town Panchayat,Nandprayag (NP) -Muniyaali Ward No.1,,,,1,3,1,5,1,246449,2,2,3,0,2,4,0,0,0,0,0,1,2,1,226,1,0,0,0,0,0,0,9,9,2004,1,2,9,2,1,6,0,1,3,1,1,1,2,2,2,0,0,1,1,1,1,1,1,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,1,1,1,2,2,2,1,1,1
8097552,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Kimoda,Kimotha,Pokhari,1,3,1,5,1,246473,2,2,3,0,2,4,19,14,0,0,0,2,2,2,227,1,0,0,0,0,0,0,9,9,1954,1,2,9,2,2,0,0,1,3,1,1,2,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1.0,1,1,2,1,1,1,1,1,9,0,1,1,2,1,1,2,2,2,1,1,1
6078619,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Thaing,Theing,Joshimath,1,3,1,5,1,246443,2,2,3,0,2,4,19,14,0,0,0,1,2,2,234,1,0,0,0,0,0,0,9,9,2007,1,2,9,2,1,11,0,1,3,1,1,5,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,2,9,2,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,1,1,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,5,1,1,2,2,1,1,1,1
4406165,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Deosari,Devsari,Dewal,1,3,1,5,1,246427,2,2,3,0,2,4,19,0,0,0,0,1,2,2,215,1,0,0,0,0,0,0,9,9,2005,1,2,9,2,1,6,0,1,3,1,1,1,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,1,0,1,0,0,1,1,3,2,1,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,1,1,1,2,2,1,1,1,1
5834356,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Chatolikiroli,Kiruli,Dasholi,4,3,6,8,1,246472,2,2,3,0,2,4,19,14,0,0,0,1,9,9,225,1,0,0,0,0,0,0,9,9,2009,1,2,2,2,2,0,22,1,3,1,1,2,3,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,5,0,0,0,0,0,0,1,2,3,2,1,1,9,9,9,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,2,0,1,1,1,1,1,2,2,1,1,1,1
3720184,UTTARAKHAND,CHAMOLI,THARALI,1,,,Ratgaon Chak,Ratgaon,Tharali,1,3,1,5,5,246481,2,2,3,0,2,4,19,14,0,0,0,1,1,9,227,1,0,0,0,0,8,5,9,9,2002,9,2,9,2,9,0,0,9,2,1,1,1,5,5,5,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,5,0,0,0,0,0,0,1,1,1,2,3,2,1,2,9,9,2,9,9,9,0,0,,1,1,2,1,1,1,1,1,9,0,1,2,2,1,1,2,2,2,1,1,1
8495932,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Junair,Juner,Narayanbagar,4,3,6,8,1,246455,2,2,3,0,2,4,19,0,0,0,0,2,9,9,227,1,0,0,0,0,0,0,9,9,1997,1,2,2,2,2,0,0,1,4,1,1,5,1,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,1,1,2,3,2,1,1,9,9,9,9,9,9,10,0,1.0,1,1,1,2,1,1,1,1,2,0,1,1,4,1,1,2,2,1,1,1,2
9613164,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Ghuni,Ghuni,Ghat,5,3,6,12,1,246435,2,2,3,0,2,4,19,14,0,2,2,1,9,9,0,1,0,0,0,0,0,0,9,9,1989,1,1,2,2,1,2,0,1,3,7,6,7,5,6,2,0,3,1,2,2,4,4,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,2,4,4,4,4,4,4,4,4,4,2,9,1,0,14,0,0,0,1,1,2,1,2,3,2,1,1,2,2,9,9,2,2,329,0,1.0,1,1,1,1,1,1,1,1,1,161,1,1,2,1,1,2,2,1,1,1,1
4364996,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Jhiloti,Jhiloti,Pokhari,7,3,6,10,1,246446,2,2,3,0,2,4,19,14,0,2,0,2,9,9,221,1,0,0,0,0,0,0,9,9,2004,1,2,2,2,1,2,2,1,3,1,1,2,5,2,4,0,1,1,2,2,2,2,0,0,0,0,0,0,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,1,1,2,3,2,2,1,2,2,9,9,2,9,0,0,1.0,1,1,1,2,1,1,1,1,1,2,1,1,4,1,1,2,2,1,1,1,1
6917863,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Choting,Choting,Dewal,7,3,6,10,1,246427,2,2,3,0,2,4,0,0,0,2,0,2,9,9,220,1,0,0,0,0,0,0,9,9,2006,2,2,2,2,1,6,0,1,3,4,2,2,6,2,4,2,0,2,1,1,1,1,0,0,0,0,0,0,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,3,0,0,0,0,0,1,2,2,3,2,1,1,2,2,9,9,2,9,0,0,1.0,1,1,1,2,1,1,1,1,2,0,2,2,1,1,2,1,1,1,1,1,1
1666093,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Naugaon Talla,Kolani,Gairsain,4,3,6,8,1,246486,2,2,3,0,2,4,19,14,0,0,0,1,9,9,227,1,0,0,0,0,0,0,9,9,2006,1,2,2,2,2,0,0,1,3,1,1,5,3,2,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,4,0,0,0,0,0,1,1,2,3,2,1,1,9,9,9,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,2,0,1,1,3,1,1,2,2,1,1,1,1
9156747,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Langsi,Langasi,Joshimath,5,3,6,12,1,246472,2,2,3,0,2,4,19,0,0,2,2,1,9,9,225,1,0,0,0,0,0,0,9,9,1980,1,2,2,2,1,3,30,1,3,9,6,3,9,6,5,4,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,4,4,4,4,4,4,4,4,1,1,1,1,0,5,0,1,0,1,1,3,1,1,3,2,1,1,2,2,9,9,2,2,65,65,1.0,1,1,1,1,1,1,1,1,1,27,1,1,3,1,2,2,3,1,1,1,1
2541416,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Rohira,Rohida,Gairsain,1,3,1,5,5,246428,2,2,3,0,2,4,0,0,0,0,0,2,1,9,230,1,2,8,0,0,0,0,9,9,1995,9,2,9,2,9,0,0,9,1,1,1,6,7,2,7,0,0,1,2,2,2,2,0,0,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,,1,1,2,1,1,1,2,1,9,0,1,1,5,1,1,2,2,1,1,1,1
6007434,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Sirana,Sirana,Gairsain,1,3,1,5,1,246440,2,2,3,0,2,4,19,14,0,0,0,1,2,2,223,1,0,0,0,0,0,0,9,9,1975,1,2,9,2,1,3,5,1,3,1,1,6,4,1,4,0,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,1,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,3,1,1,2,2,1,1,1,1
5886051,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Bukhara Kheta,Bhandari Khor,Gairsain,1,3,1,5,1,246431,2,2,3,0,2,4,19,14,0,0,0,1,2,2,2,1,0,0,0,0,0,0,9,9,2001,1,2,9,2,2,0,0,1,3,1,1,5,3,3,0,2,1,1,1,1,1,1,0,0,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,50,0,1.0,1,1,1,2,1,1,2,1,9,0,1,1,2,1,1,2,2,1,1,1,1
2465427,UTTARAKHAND,CHAMOLI,Jyotirmath,2,Joshimath-Municipality,Joshimath (MB) - Persaari Ward No.8,,,,1,3,1,5,1,246443,2,2,3,0,2,4,19,14,0,0,0,1,2,1,224,1,0,0,0,0,0,0,9,9,1950,1,2,9,2,1,0,0,1,3,1,1,2,2,1,0,0,2,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,1,1,1,9,9,2,9,9,9,8,0,1.0,1,1,2,2,1,1,1,1,9,0,1,1,2,1,1,2,2,1,1,1,1
1962668,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Dobiya Tal,Sera,Gairsain,1,3,1,5,1,246431,2,2,3,0,2,4,0,0,0,0,0,2,2,1,223,1,0,0,0,0,0,0,9,9,1985,1,2,9,2,1,11,0,1,3,1,1,1,2,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,11,11,1.0,1,1,1,2,1,1,1,1,9,0,1,1,4,1,1,2,2,1,1,1,1
3491243,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Tajpur Laga Kandai,Tajpur,Dewal,1,3,1,5,1,246427,2,2,3,0,2,4,19,14,0,0,0,2,2,2,226,1,0,0,0,0,3,2,9,9,2007,1,2,9,2,1,0,0,1,3,1,1,1,2,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,1,2,1,1,1,2,2,1,1,1,1
6436584,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Malanachaknail,Nail Kurao,Dasholi,1,3,1,5,1,246426,2,2,3,0,2,4,19,14,0,0,0,2,2,2,230,1,0,0,0,0,0,0,9,9,1983,1,2,9,2,2,0,0,1,3,1,1,2,2,2,0,0,2,1,2,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,7,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,1,1,1,2,2,1,1,1,1
9864733,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Khala,Khalla,Dasholi,1,3,1,5,1,246401,2,2,3,0,2,4,0,0,0,0,0,2,2,1,221,1,0,0,0,0,0,0,9,9,1911,1,2,9,2,1,11,0,1,3,1,0,2,3,1,3,0,0,1,1,1,1,1,1,1,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,2,2,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1.0,1,1,2,2,1,1,1,1,9,0,1,1,6,1,1,2,2,1,1,1,1
